"DTor-timestamp","DTor-servo1","DTor-servo4","DTor-servo5","DTor-servo2","DTor-servo3","DTor-servo6","PTor-timestamp","PTor-servo1","PTor-servo4","PTor-servo5","PTor-servo2","PTor-servo3","PTor-servo6",,"DTal-timestamp","DTal-servo1","DTal-servo4","DTal-servo5","DTal-servo2","DTal-servo3","DTal-servo6","PTal-timestamp","PTal-servo1","PTal-servo4","PTal-servo5","PTal-servo2","PTal-servo3","PTal-servo6","operationApplied",
"10800","0.0","90.0","90.0","90.0","90.0","43.0","10800","0.0","89.0","90.0","89.0","90.0","42.0"," ","7900","0.0","90.0","90.0","90.0","90.0","43.0","10800","0.0","89.0","90.0","89.0","90.0","42.0","Match"
"10900","0.0","90.0","90.0","90.0","90.0","43.0","10900","0.0","90.0","90.0","90.0","90.0","43.0"," ","8000","0.0","90.0","90.0","90.0","90.0","43.0","10900","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11000","0.0","90.0","90.0","90.0","90.0","43.0","11000","0.0","90.0","90.0","90.0","90.0","43.0"," ","8100","0.0","90.0","90.0","90.0","90.0","43.0","11000","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11100","0.0","90.0","90.0","90.0","90.0","43.0","11100","0.0","90.0","90.0","90.0","90.0","43.0"," ","8200","0.0","90.0","90.0","90.0","90.0","43.0","11100","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11200","0.0","90.0","90.0","90.0","90.0","43.0","11200","0.0","90.0","90.0","90.0","90.0","43.0"," ","8300","0.0","90.0","90.0","90.0","90.0","43.0","11200","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11300","14.0","90.0","90.0","90.0","90.0","48.0","11300","0.0","90.0","90.0","90.0","90.0","43.0"," ","8400","0.0","90.0","90.0","90.0","90.0","43.0","11300","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11400","28.0","90.0","90.0","90.0","90.0","52.0","11400","0.0","90.0","90.0","90.0","90.0","43.0"," ","8500","0.0","90.0","90.0","90.0","90.0","43.0","11400","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11500","42.0","90.0","90.0","90.0","90.0","57.0","11500","0.0","90.0","90.0","90.0","90.0","43.0"," ","8600","0.0","90.0","90.0","90.0","90.0","43.0","11500","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11600","56.0","90.0","90.0","90.0","90.0","62.0","11600","0.0","90.0","90.0","90.0","90.0","43.0"," ","8700","0.0","90.0","90.0","90.0","90.0","43.0","11600","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11700","70.0","90.0","90.0","90.0","90.0","66.0","11700","0.0","90.0","90.0","90.0","90.0","43.0"," ","8800","0.0","90.0","90.0","90.0","90.0","43.0","11700","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11800","84.0","90.0","90.0","90.0","90.0","71.0","11800","0.0","90.0","90.0","90.0","90.0","43.0"," ","8900","0.0","90.0","90.0","90.0","90.0","43.0","11800","0.0","90.0","90.0","90.0","90.0","43.0","Match"
"11900","90.0","90.0","90.0","90.0","90.0","73.0","11900","0.0","90.0","90.0","90.0","90.0","43.0"," ","9000","0.0","90.0","90.0","90.0","90.0","43.0","11900","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12000","0.0","90.0","90.0","90.0","90.0","43.0"," ","9100","0.0","90.0","90.0","90.0","90.0","43.0","12000","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12100","0.0","90.0","90.0","90.0","90.0","43.0"," ","9200","0.0","90.0","90.0","90.0","90.0","43.0","12100","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12200","0.0","90.0","90.0","90.0","90.0","43.0"," ","9300","0.0","90.0","90.0","90.0","90.0","43.0","12200","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12300","0.0","90.0","90.0","90.0","90.0","43.0"," ","9400","0.0","90.0","90.0","90.0","90.0","43.0","12300","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12400","0.0","90.0","90.0","90.0","90.0","43.0"," ","9500","0.0","90.0","90.0","90.0","90.0","43.0","12400","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12500","0.0","90.0","90.0","90.0","90.0","43.0"," ","9600","0.0","90.0","90.0","90.0","90.0","43.0","12500","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12600","0.0","90.0","90.0","90.0","90.0","43.0"," ","9700","0.0","90.0","90.0","90.0","90.0","43.0","12600","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12700","0.0","90.0","90.0","90.0","90.0","43.0"," ","9800","0.0","90.0","90.0","90.0","90.0","43.0","12700","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12800","0.0","90.0","90.0","90.0","90.0","43.0"," ","9900","0.0","90.0","90.0","90.0","90.0","43.0","12800","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","12900","0.0","90.0","90.0","90.0","90.0","43.0"," ","10000","0.0","90.0","90.0","90.0","90.0","43.0","12900","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13000","0.0","90.0","90.0","90.0","90.0","43.0"," ","10100","0.0","90.0","90.0","90.0","90.0","43.0","13000","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13100","0.0","90.0","90.0","90.0","90.0","43.0"," ","10200","0.0","90.0","90.0","90.0","90.0","43.0","13100","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13200","0.0","90.0","90.0","90.0","90.0","43.0"," ","10300","0.0","90.0","90.0","90.0","90.0","43.0","13200","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13300","0.0","90.0","90.0","90.0","90.0","43.0"," ","10400","0.0","90.0","90.0","90.0","90.0","43.0","13300","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13400","0.0","90.0","90.0","90.0","90.0","43.0"," ","10500","0.0","90.0","90.0","90.0","90.0","43.0","13400","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13500","0.0","90.0","90.0","90.0","90.0","43.0"," ","10600","0.0","90.0","90.0","90.0","90.0","43.0","13500","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13600","0.0","90.0","90.0","90.0","90.0","43.0"," ","10700","0.0","90.0","90.0","90.0","90.0","43.0","13600","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13700","0.0","90.0","90.0","90.0","90.0","43.0"," ","10800","0.0","90.0","90.0","90.0","90.0","43.0","13700","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13800","0.0","90.0","90.0","90.0","90.0","43.0"," ","10900","0.0","90.0","90.0","90.0","90.0","43.0","13800","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","13900","0.0","90.0","90.0","90.0","90.0","43.0"," ","11000","0.0","90.0","90.0","90.0","90.0","43.0","13900","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","14000","0.0","90.0","90.0","90.0","90.0","43.0"," ","11100","0.0","90.0","90.0","90.0","90.0","43.0","14000","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","14100","0.0","90.0","90.0","90.0","90.0","43.0"," ","11200","0.0","90.0","90.0","90.0","90.0","43.0","14100","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","14200","0.0","90.0","90.0","90.0","90.0","43.0"," ","11300","14.0","90.0","90.0","90.0","90.0","48.0","14200","0.0","90.0","90.0","90.0","90.0","43.0","Match"
" "," "," "," "," "," "," ","14300","12.0","90.0","90.0","90.0","90.0","47.0"," ","11400","28.0","90.0","90.0","90.0","90.0","52.0","14300","12.0","90.0","90.0","90.0","90.0","47.0","Match"
" "," "," "," "," "," "," ","14400","26.0","90.0","90.0","90.0","90.0","51.0"," ","11500","42.0","90.0","90.0","90.0","90.0","57.0","14400","26.0","90.0","90.0","90.0","90.0","51.0","Match"
" "," "," "," "," "," "," ","14500","40.0","90.0","90.0","90.0","90.0","56.0"," ","11600","56.0","90.0","90.0","90.0","90.0","62.0","14500","40.0","90.0","90.0","90.0","90.0","56.0","Match"
" "," "," "," "," "," "," ","14600","54.0","90.0","90.0","90.0","90.0","61.0"," ","11700","70.0","90.0","90.0","90.0","90.0","66.0","14600","54.0","90.0","90.0","90.0","90.0","61.0","Match"
" "," "," "," "," "," "," ","14700","68.0","90.0","90.0","90.0","90.0","65.0"," ","11800","84.0","90.0","90.0","90.0","90.0","71.0","14700","68.0","90.0","90.0","90.0","90.0","65.0","Match"
" "," "," "," "," "," "," ","14800","82.0","90.0","90.0","90.0","90.0","70.0"," ","11900","90.0","90.0","90.0","90.0","90.0","73.0","14800","82.0","90.0","90.0","90.0","90.0","70.0","Match"
" "," "," "," "," "," "," ","14900","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","14900","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15000","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15000","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15100","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15100","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15200","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15200","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15300","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15300","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15400","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15400","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15500","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15500","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15600","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15600","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15700","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15700","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15800","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15800","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","15900","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","15900","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16000","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16000","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16100","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16100","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16200","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16200","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16300","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16300","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16400","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16400","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16500","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16500","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16600","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16600","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16700","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16700","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16800","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16800","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","16900","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","16900","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17000","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17000","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17100","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17100","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17200","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17200","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17300","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17300","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17400","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17400","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17500","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17500","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17600","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17600","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17700","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17700","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
" "," "," "," "," "," "," ","17800","90.0","90.0","90.0","90.0","90.0","73.0"," ","-","-","-","-","-","-","-","17800","90.0","90.0","90.0","90.0","90.0","73.0","Insertion"
